Transaction_ID,Date,Amount,Category,Employee_ID,Emp_Name,Emp_Address,Vendor_ID,Vendor_Name,Vendor_Address,Risk_Score,Risk_Notes,DayOfWeek,Prev_Date,Prev_Amount,Leading_Digit
50236,2023-07-10,919.26,Supplies,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2010,Ochoa Ltd,"01264 Oneill Key, Turnerville, MI 76713",10,Benford_9; ,0,,,9
50526,2023-10-21,993.95,Travel,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2038,Campbell-Torres,"306 Lisa Passage Apt. 451, East Molly, VA 76701",30,Weekend_High_Spend; Benford_9; ,5,,,9
50923,2023-01-27,2717.47,Meals,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2039,"Williams, Aguilar and Warren","973 Scott Valley, Joelstad, KY 43393",0,,4,,,2
50649,2023-08-10,2276.25,Services,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2043,Bowen Group,"167 Rebecca Road, Stevenberg, HI 76987",0,,3,,,2
50685,2023-03-25,4112.42,Meals,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2050,Murillo Group,"983 Maria Track Apt. 147, Mejiatown, TX 99943",20,Weekend_High_Spend; ,5,,,4
50966,2023-02-27,1735.36,Meals,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2052,"Levy, Owens and Greer","08044 Keith Loaf, North Robin, TN 23040",0,,0,,,1
50519,2023-07-09,4287.04,Software,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2058,"Brown, Klein and Sanders","84157 Myers Station, North Terri, WA 15013",20,Weekend_High_Spend; ,6,,,4
50891,2023-09-07,4252.51,Services,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2058,"Brown, Klein and Sanders","84157 Myers Station, North Terri, WA 15013",0,,3,2023-07-09,4287.04,4
50444,2023-06-28,3963.0,Services,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2059,Barnes-Miller,"3258 Price Meadows, West Rebeccamouth, AL 94613",0,,2,,,3
50338,2023-07-14,3390.47,Supplies,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2067,Wilson-Sanders,"97308 Silva Tunnel, Patelland, ND 31594",0,,4,,,3
50962,2023-07-03,149.75,Services,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2071,Hancock Group,"Unit 4711 Box 4944, DPO AP 20470",0,,0,,,1
50403,2023-03-11,1588.58,Travel,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2083,Buchanan-Knight,"5912 Patrick Valleys Suite 204, Coreymouth, PW 13157",20,Weekend_High_Spend; ,5,,,1
50341,2023-02-06,3596.67,Services,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2087,Jimenez PLC,"1545 Jacobs View Apt. 288, New Jimmyhaven, MD 72708",0,,0,,,3
50683,2023-01-10,4001.03,Travel,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2095,"Holmes, Harrison and Brooks","18293 Autumn Extension, Garzaton, AZ 05000",0,,1,,,4
50569,2023-09-18,1538.89,Software,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2099,"Cardenas, Martin and Richard","64483 Cook Spurs Suite 549, Karenmouth, VA 26266",40,,0,,,1
50569,2023-09-18,1538.89,Software,1024,Kayla Anderson,"913 Miller Alley, West Lindseychester, WV 96815",2099,Shell Corp Services,"33581 Goodwin Islands, Lake Jeffreyshire, RI 15330",40,Split_Payment; ,0,2023-09-18,1538.89,1
50629,2023-10-04,1169.1,Meals,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2007,"Hobbs, Williams and Hunt","300 Anthony Tunnel, New Timothyfurt, ND 14279",0,,2,,,1
50048,2023-07-21,1651.57,Supplies,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2012,Walker Ltd,"9516 Melanie Dale Suite 907, East Brett, ID 69269",0,,4,,,1
50833,2023-12-02,3815.7,Travel,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",20,Weekend_High_Spend; ,5,,,3
50647,2023-01-16,3060.65,Services,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2042,"King, Hughes and Willis","8989 Campbell Flats, Timothyshire, DC 87804",0,,0,,,3
50689,2023-09-22,3636.51,Software,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2044,"Chaney, Flores and Williams","614 Michael Streets, Lake Richardside, CA 49620",0,,4,,,3
50273,2023-09-23,1349.16,Supplies,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2057,Taylor LLC,"36878 Cardenas Street Apt. 375, Haleburgh, OR 04364",20,Weekend_High_Spend; ,5,,,1
50112,2023-01-14,2894.66,Services,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2063,"Patel, Adams and Hill","415 Matthew Glen Apt. 850, New Tammyton, MI 79051",20,Weekend_High_Spend; ,5,,,2
50210,2023-10-13,3790.06,Meals,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2068,"Mills, Beck and Powers","PSC 3696, Box 5586, APO AE 69021",0,,4,,,3
50857,2023-12-17,744.18,Supplies,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2069,Ho-Mann,"72000 Garcia Mountains Suite 344, Stonetown, MN 34788",20,Weekend_High_Spend; ,6,,,7
50845,2023-05-03,1261.7,Services,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2075,Bullock-Foster,"07700 Eric Islands Suite 812, Keithland, NH 72796",0,,2,,,1
50223,2023-11-12,3254.08,Travel,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2076,Cruz-Vasquez,"27673 Glenn Gardens, Paulstad, CO 89213",20,Weekend_High_Spend; ,6,,,3
50493,2023-07-11,1027.09,Travel,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2077,"Castaneda, Velasquez and Guerrero","USS Nichols, FPO AE 03449",0,,1,,,1
50412,2023-06-26,81.3,Supplies,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2081,Wright Ltd,"2363 Michael Mews Suite 085, New Davidview, CT 52565",0,,0,,,8
50149,2023-05-15,4104.86,Travel,1025,Nicholas Young,"6673 James Wall Suite 436, West Kathrynville, IN 91577",2098,Ferrell PLC,"52650 Moore Mountain, East Michael, NJ 27268",0,,0,,,4
50075,2023-01-30,2405.47,Supplies,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2004,"Garcia, Robles and Mitchell","256 Jennifer Expressway, Paulburgh, TN 06283",0,,0,,,2
50812,2023-06-09,162.81,Services,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2032,Gallagher-Solis,"79701 Howard Port, East Marcfort, PW 11913",0,,4,,,1
50827,2023-03-24,1118.0,Software,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2048,Roman Ltd,"4488 Crawford Throughway Suite 527, West Duane, AL 78606",0,,4,,,1
50721,2023-08-14,74.07,Travel,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2048,Roman Ltd,"4488 Crawford Throughway Suite 527, West Duane, AL 78606",0,,0,2023-03-24,1118.0,7
50410,2023-10-14,3362.68,Meals,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2054,Brown LLC,"94144 Smith Courts, Houstonberg, NC 14515",20,Weekend_High_Spend; ,5,,,3
50021,2023-01-13,2860.12,Travel,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2065,"Simmons, Smith and Russell","8850 Reynolds Islands, North Brian, MS 79044",0,,4,,,2
50851,2023-10-23,1375.02,Travel,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2084,Rasmussen-Hernandez,"94613 Charles Wall, Keithport, NY 43480",0,,0,,,1
50456,2023-08-19,808.26,Services,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2088,"Alvarez, Osborne and Greene","1821 Anderson Haven Apt. 351, Jasonton, AR 97746",20,Weekend_High_Spend; ,5,,,8
50886,2023-08-12,2184.18,Supplies,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2092,Cox and Sons,"5719 Brown Causeway Suite 900, North Michellestad, NY 17487",20,Weekend_High_Spend; ,5,,,2
50618,2023-09-20,3186.91,Meals,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2094,Rivera PLC,"2364 Montoya Spurs, Josephshire, MS 22913",0,,2,,,3
50766,2023-05-14,4286.61,Services,1026,Bridget Randall,"326 William Street, East Michaelbury, TX 67252",2097,"Stone, Johnson and Rodriguez","69365 Anderson Track, Matthewmouth, KY 54932",20,Weekend_High_Spend; ,6,,,4
50306,2023-07-10,1508.5,Meals,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2002,Brown LLC,"PSC 8735, Box 0598, APO AP 53357",0,,0,,,1
50583,2023-10-18,1670.75,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2003,Lee LLC,"9410 Blair Terrace, New Elizabeth, LA 11296",0,,2,,,1
50746,2023-07-23,2387.26,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2006,Barnett-Chavez,"4505 Doyle Glen Apt. 833, Shannonland, PW 39773",20,Weekend_High_Spend; ,6,,,2
50500,2023-03-28,2684.51,Services,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2015,Perry and Sons,"945 Thomas Mountains Suite 203, Port James, PR 75150",0,,1,,,2
50089,2023-03-30,2106.61,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2017,"Brock, Vargas and Price","46731 Michael Mount, Andrewbury, AK 42223",0,,3,,,2
50369,2023-04-06,3469.67,Supplies,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2020,"Hicks, Russell and Kelly","160 Daniel Motorway Suite 593, Port Mark, PR 45282",0,,3,,,3
50723,2023-03-06,2370.62,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",0,,0,,,2
50027,2023-04-13,407.63,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",0,,3,2023-03-06,2370.62,4
50948,2023-09-14,1509.18,Services,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2024,Anderson-Hudson,"29590 Boyle Points Apt. 885, North Nancy, MA 36595",0,,3,,,1
50065,2023-06-03,470.66,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2035,Wheeler-Hale,"8737 Page Stream, North Elizabeth, CA 82526",0,,5,,,4
50324,2023-11-08,1113.26,Supplies,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2049,Nguyen-Long,"9596 Pamela Courts Apt. 382, Thomashaven, PR 25929",0,,2,,,1
50503,2023-09-17,3167.58,Services,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2053,Meyer-Rodgers,"3889 Andrews Union Suite 550, Donaldsontown, GU 50691",20,Weekend_High_Spend; ,6,,,3
50323,2023-06-12,2919.17,Meals,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2057,Taylor LLC,"36878 Cardenas Street Apt. 375, Haleburgh, OR 04364",0,,0,,,2
50779,2023-12-09,969.19,Software,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2057,Taylor LLC,"36878 Cardenas Street Apt. 375, Haleburgh, OR 04364",30,Weekend_High_Spend; Benford_9; ,5,2023-06-12,2919.17,9
50076,2023-07-30,1667.11,Software,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2059,Barnes-Miller,"3258 Price Meadows, West Rebeccamouth, AL 94613",20,Weekend_High_Spend; ,6,,,1
50522,2023-06-11,3606.82,Meals,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2073,"Wilson, Solis and Russell","1349 Vargas Islands Suite 069, Larryfurt, IA 45177",20,Weekend_High_Spend; ,6,,,3
50275,2023-11-11,1072.76,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2078,"Burns, Martinez and Fitzpatrick","8591 Martin Mews Suite 824, Darleneview, PW 38688",20,Weekend_High_Spend; ,5,,,1
50190,2023-09-26,4065.25,Supplies,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2086,"Fernandez, Hoffman and Parker","829 Gonzales Meadows Apt. 650, Peterport, HI 58928",0,,1,,,4
50162,2023-09-18,1823.08,Travel,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2091,"Krause, Flynn and Foster","USNS Williamson, FPO AE 45018",0,,0,,,1
50501,2023-11-27,2570.69,Meals,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2092,Cox and Sons,"5719 Brown Causeway Suite 900, North Michellestad, NY 17487",0,,0,,,2
50729,2023-03-27,538.49,Services,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2095,"Holmes, Harrison and Brooks","18293 Autumn Extension, Garzaton, AZ 05000",0,,0,,,5
50786,2023-06-12,3586.45,Software,1027,Christina Adams,"4022 Boyle Shoal Apt. 032, East Jamie, NY 14638",2097,"Stone, Johnson and Rodriguez","69365 Anderson Track, Matthewmouth, KY 54932",0,,0,,,3
50111,2023-10-06,874.31,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",0,,4,,,8
50296,2023-02-08,3740.44,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2024,Anderson-Hudson,"29590 Boyle Points Apt. 885, North Nancy, MA 36595",0,,2,,,3
50940,2023-06-10,4134.84,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2025,"Carey, Torres and Martinez","181 Mackenzie Parkways, Port Martinton, MS 53531",20,Weekend_High_Spend; ,5,,,4
50742,2023-06-16,3918.54,Meals,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2027,"Hodges, Stevens and Ray","93174 Wells Trace, Lake Charles, MN 40537",0,,4,,,3
50745,2023-12-01,340.54,Services,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2048,Roman Ltd,"4488 Crawford Throughway Suite 527, West Duane, AL 78606",0,,4,,,3
50860,2023-07-28,673.76,Services,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2059,Barnes-Miller,"3258 Price Meadows, West Rebeccamouth, AL 94613",0,,4,,,6
50267,2023-04-21,2385.56,Software,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2067,Wilson-Sanders,"97308 Silva Tunnel, Patelland, ND 31594",0,,4,,,2
50691,2023-03-09,3745.69,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2068,"Mills, Beck and Powers","PSC 3696, Box 5586, APO AE 69021",0,,3,,,3
50423,2023-06-20,3895.12,Meals,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2074,Duncan Ltd,"PSC 4254, Box 1412, APO AP 24976",0,,1,,,3
50711,2023-04-23,2367.3,Software,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2082,"Hutchinson, Bruce and Martin","1694 Edward Squares, New Valerieland, MI 96897",20,Weekend_High_Spend; ,6,,,2
50470,2023-05-05,3692.54,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2084,Rasmussen-Hernandez,"94613 Charles Wall, Keithport, NY 43480",0,,4,,,3
50668,2023-12-25,1487.56,Supplies,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2085,Burns-Allen,"275 Frances Shoal Apt. 795, Lake Caitlin, FM 60724",0,,0,,,1
50868,2023-01-13,3532.18,Software,1028,Kimberly Brooks DDS,"929 Garcia Camp, New Christopher, OK 59278",2092,Cox and Sons,"5719 Brown Causeway Suite 900, North Michellestad, NY 17487",0,,4,,,3
50687,2023-07-21,3753.29,Supplies,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2011,Hernandez-Gomez,"189 Edwards Road Apt. 221, West Vickie, IL 82481",0,,4,,,3
50660,2023-01-22,4241.03,Software,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2012,Walker Ltd,"9516 Melanie Dale Suite 907, East Brett, ID 69269",20,Weekend_High_Spend; ,6,,,4
50012,2023-08-18,1926.22,Software,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2015,Perry and Sons,"945 Thomas Mountains Suite 203, Port James, PR 75150",0,,4,,,1
50492,2023-02-08,739.29,Services,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2028,"Thornton, Carter and Mcgee","1214 Mercado Row, Maryland, KS 89257",0,,2,,,7
50899,2023-07-23,2296.38,Services,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2030,Gomez PLC,"243 Melissa Street, East Carrie, CT 85247",20,Weekend_High_Spend; ,6,,,2
50541,2023-05-22,341.23,Services,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2038,Campbell-Torres,"306 Lisa Passage Apt. 451, East Molly, VA 76701",0,,0,,,3
50125,2023-10-11,533.74,Services,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2039,"Williams, Aguilar and Warren","973 Scott Valley, Joelstad, KY 43393",0,,2,,,5
50524,2023-01-07,2617.01,Travel,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2041,Lane LLC,"07991 Amber Expressway Apt. 800, Collinsstad, DC 89717",20,Weekend_High_Spend; ,5,,,2
50533,2023-12-28,1781.98,Supplies,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2067,Wilson-Sanders,"97308 Silva Tunnel, Patelland, ND 31594",0,,3,,,1
50050,2023-04-02,2155.25,Supplies,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2080,Hahn and Sons,"27155 Charles Valley, Kellyside, CT 31934",20,Weekend_High_Spend; ,6,,,2
50322,2023-04-25,3878.19,Software,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2080,Hahn and Sons,"27155 Charles Valley, Kellyside, CT 31934",0,,1,2023-04-02,2155.25,3
50594,2023-05-23,4015.05,Meals,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2091,"Krause, Flynn and Foster","USNS Williamson, FPO AE 45018",0,,1,,,4
50131,2023-10-08,3501.35,Supplies,1029,Janice Henry,"787 Soto River, New Joshua, DC 45857",2093,Fisher Inc,"006 Austin Road, East Stevenhaven, MA 52384",20,Weekend_High_Spend; ,6,,,3
50701,2023-09-27,4351.29,Meals,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2006,Barnett-Chavez,"4505 Doyle Glen Apt. 833, Shannonland, PW 39773",0,,2,,,4
50161,2023-04-30,878.45,Travel,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2008,"Miller, Mack and Watts","63754 Daniel Vista, Gloriamouth, PA 22198",20,Weekend_High_Spend; ,6,,,8
50379,2023-01-25,657.23,Supplies,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2009,Hunt-Wallace,"27454 Jeffery Locks, Jensenport, ND 82355",0,,2,,,6
50418,2023-08-07,197.53,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2011,Hernandez-Gomez,"189 Edwards Road Apt. 221, West Vickie, IL 82481",0,,0,,,1
50140,2023-02-22,1563.23,Travel,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2014,"Logan, Bradley and Rodriguez","574 Hart Isle Suite 302, Marvinhaven, TN 51787",0,,2,,,1
50455,2023-09-07,1775.07,Services,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2016,Harper-Sanders,"2602 Schmidt Land, Port Curtistown, ID 07786",0,,3,,,1
50430,2023-04-16,3467.45,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",20,Weekend_High_Spend; ,6,,,3
50490,2023-10-08,196.8,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2021,Cole-Tyler,"90000 Bell Haven Suite 394, Lake Ginastad, MT 12092",0,,6,2023-04-16,3467.45,1
50447,2023-09-08,2354.91,Services,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2033,Garza-Sims,"579 Adam Landing, West Christineville, MN 75056",0,,4,,,2
50195,2023-01-19,4046.78,Travel,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2048,Roman Ltd,"4488 Crawford Throughway Suite 527, West Duane, AL 78606",0,,3,,,4
50184,2023-06-27,501.09,Services,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2050,Murillo Group,"983 Maria Track Apt. 147, Mejiatown, TX 99943",0,,1,,,5
50174,2023-04-01,2799.24,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2055,Boyd Group,"Unit 9659 Box 0767, DPO AE 92178",20,Weekend_High_Spend; ,5,,,2
50636,2023-12-08,2177.37,Travel,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2059,Barnes-Miller,"3258 Price Meadows, West Rebeccamouth, AL 94613",0,,4,,,2
50244,2023-09-10,2645.27,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2069,Ho-Mann,"72000 Garcia Mountains Suite 344, Stonetown, MN 34788",20,Weekend_High_Spend; ,6,,,2
50743,2023-12-24,3585.06,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2069,Ho-Mann,"72000 Garcia Mountains Suite 344, Stonetown, MN 34788",20,Weekend_High_Spend; ,6,2023-09-10,2645.27,3
50918,2023-05-07,1088.98,Services,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2078,"Burns, Martinez and Fitzpatrick","8591 Martin Mews Suite 824, Darleneview, PW 38688",20,Weekend_High_Spend; ,6,,,1
50433,2023-12-02,3815.14,Meals,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2087,Jimenez PLC,"1545 Jacobs View Apt. 288, New Jimmyhaven, MD 72708",20,Weekend_High_Spend; ,5,,,3
50682,2023-12-19,3318.82,Meals,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2091,"Krause, Flynn and Foster","USNS Williamson, FPO AE 45018",0,,1,,,3
50846,2023-05-30,1422.16,Supplies,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2092,Cox and Sons,"5719 Brown Causeway Suite 900, North Michellestad, NY 17487",0,,1,,,1
50247,2023-06-30,3464.6,Travel,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2094,Rivera PLC,"2364 Montoya Spurs, Josephshire, MS 22913",0,,4,,,3
50173,2023-12-10,3245.9,Software,1030,Harry Evans,"0514 Shawna Crossing Apt. 451, Lake Angela, DC 92488",2098,Ferrell PLC,"52650 Moore Mountain, East Michael, NJ 27268",20,Weekend_High_Spend; ,6,,,3
50601,2023-09-22,1041.97,Meals,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2005,Jackson-Austin,"1520 Eric Flats, North Jessica, MH 26567",0,,4,,,1
50375,2023-12-18,190.09,Software,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2006,Barnett-Chavez,"4505 Doyle Glen Apt. 833, Shannonland, PW 39773",0,,0,,,1
50889,2023-07-19,655.55,Services,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2008,"Miller, Mack and Watts","63754 Daniel Vista, Gloriamouth, PA 22198",0,,2,,,6
50431,2023-10-19,3713.29,Software,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2010,Ochoa Ltd,"01264 Oneill Key, Turnerville, MI 76713",0,,3,,,3
50612,2023-05-02,2005.94,Services,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",0,,1,,,2
50436,2023-11-01,4022.83,Travel,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2013,Brown Inc,"2287 Laurie Avenue Suite 359, North Mariafurt, AL 87186",0,,2,2023-05-02,2005.94,4
50460,2023-02-12,1157.0,Software,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2027,"Hodges, Stevens and Ray","93174 Wells Trace, Lake Charles, MN 40537",20,Weekend_High_Spend; ,6,,,1
50130,2023-07-28,2651.5,Services,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2027,"Hodges, Stevens and Ray","93174 Wells Trace, Lake Charles, MN 40537",0,,4,2023-02-12,1157.0,2
50265,2023-08-01,1801.9,Meals,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2045,Parker Group,"6826 Jennifer Drives, Robinton, AZ 71490",0,,1,,,1
50262,2023-10-31,2595.19,Supplies,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2046,"Coffey, Ross and Johnson","Unit 5717 Box 9802, DPO AP 26669",0,,1,,,2
50227,2023-11-28,2406.8,Supplies,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2047,Wilson-Martin,"37623 Nicole Ridge Suite 925, South Christian, MO 66629",0,,1,,,2
50579,2023-02-27,1497.61,Meals,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2049,Nguyen-Long,"9596 Pamela Courts Apt. 382, Thomashaven, PR 25929",0,,0,,,1
50187,2023-07-11,527.86,Travel,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2051,"Thompson, Curry and Oneill","Unit 2316 Box 3994, DPO AE 15152",0,,1,,,5
50616,2023-04-02,4127.51,Software,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2056,Lopez PLC,"793 Matthew Unions Apt. 581, Simonfort, MH 35152",20,Weekend_High_Spend; ,6,,,4
50115,2023-05-09,2895.78,Services,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2058,"Brown, Klein and Sanders","84157 Myers Station, North Terri, WA 15013",0,,1,,,2
50344,2023-07-19,906.45,Supplies,1031,Raymond Williams,"72012 Johnson Station, Lindseyton, ME 43608",2058,"Brown, Klein and Sanders","84157 Myers Station, North Terri, WA 15013",10,Benford_9; ,2,2023-05-09,2895.78,9
